0,0.00023429
0,5.75E-05
6.12E-05,0.00049862
0.00026473,-0.00016495
0.00035194,-0.00022002
0.00058778,-0.00019155
0.00039577,8.40E-05
0.00075388,-0.00014276
0.00067741,6.79E-05
0.00057626,0.0002908
0.00057626,-0.00012872
0.00078953,-0.00078206
0.00078953,-0.00082296
0.00081704,-0.00073664
0.00081704,-0.00069808
0.00070516,-0.00078509
0.00083145,-0.00084264
0.00083145,-0.00087712
0.00094287,-0.00086484
0.00094287,-0.00118873
0.00094287,-0.00140166
0.00094287,-0.00134517
0.00097475,-0.00157874
0.00097475,-0.00122378
0.00097475,-0.00120867
0.00097475,-0.00105301
0.00109915,-0.00081849
0.00109915,-0.00076745
0.00109915,-0.00099932
0.00109915,-0.00092336
0.00146477,-0.0010443
0.00146477,-0.00185366
0.00146477,-0.00164769
0.00146477,-0.00152118
0.00146477,-0.00181021
0.00146477,-0.00115795
0.00146477,-0.00134028
0.00146477,-0.00127294
0.00146477,-0.00120989
0.00146477,-0.00129496
0.00146477,-0.00123352
0.00146477,-0.00127802
0.00146477,-0.0007659
0.00146477,-0.00108488
0.00146477,-0.00128934
0.00146477,-0.00124811
0.00146477,-0.0011543
0.00146477,-0.00081453
0.00162714,-0.00093158
0.00162714,-0.00048413
0.00162714,-0.00022626
0.00162714,-0.00044209
0.00162714,-0.00075351
0.00162714,-0.00088191
0.00162714,-0.0004154
0.00162714,-0.00097483
0.00162714,-0.00049289
0.00162714,-0.00033691
0.00162714,-0.00033691
0.00162714,-0.00033691
0.00162714,-0.00033691
0.00162714,-0.00020209
0.00165929,-0.00038477
0.00165929,-0.00038477
0.00165929,-0.00038477
0.00165929,-0.00025695
0.00193592,-0.00025695
0.00193592,9.58E-06
0.00193512,-0.00034881
0.00186148,-0.00034881
0.00186148,-0.0003999
0.00184206,-0.00031738
0.00184206,-0.00025445
0.00184206,-0.00025445
0.00177407,-0.00025445
0.00165626,-0.00025445
0.00165626,-0.00025445
0.00175803,-0.00025445
0.00175803,-0.00012096
0.00175803,-0.00046728
0.00175803,-0.00046728
0.00175803,-0.0007418
0.00175803,-0.00082268
0.0017966,-0.0012609
0.0017966,-0.0012609
0.0017966,-0.00116264
0.00192195,-0.00124733
0.00192195,-0.00124733
0.00192195,-0.00124733
0.00192195,-0.00104466
0.00192195,-0.00104466
0.00192195,-0.00104466
0.00192195,-0.00104466
0.00192195,-0.00107621
0.00192195,-0.00107621
0.00192195,-0.00107621
0.00192195,-0.00121797
0.00192195,-0.00121797
0.00192195,-0.00121797
0.00192195,-0.00121797
0.00192195,-0.00114945
0.0019085,-0.00114945
0.0019085,-0.00116594
0.0019085,-0.00116594
0.0019085,-0.00116594
0.0019085,-0.00116594
0.0019085,-0.00116594
0.0019085,-0.00116594
0.0019085,-0.00119861
0.0019085,-0.00119861
0.0019085,-0.00119861
0.00187225,-0.00080546
0.00187225,-0.00080546
0.00187225,-0.00080546
0.00187225,-0.00080546
0.00187225,-0.00080546
0.00187225,-0.00083922
0.00187225,-0.00083922
0.00187225,-0.00083922
0.00187225,-0.00083922
0.00189619,-0.00083922
0.00189619,-0.00083922
0.00189619,-0.00083922
0.00189619,-0.00083922
0.00197729,-0.00083922
0.00197729,-0.00105455
0.0020491,-0.00105455
0.0020491,-0.00120926
0.0020491,-0.00120926
0.0020491,-0.00120926
0.0020491,-0.00121069
0.0020491,-0.00121069
0.0020491,-0.00121069
0.0020491,-0.00121069
0.0020491,-0.00121069
0.0020491,-0.00113311
0.0020491,-0.00116924
0.0020491,-0.00116924
0.0020491,-0.00116924
0.0020491,-0.00116924
0.0020105,-0.00116924
0.0020105,-0.00116924
0.0020105,-0.00116924
0.0020105,-0.00116924
0.0020105,-0.00116924
0.0020105,-0.00116924
0.0020105,-0.00116924
0.0020105,-0.00116605
0.0020105,-0.00144904
0.0020105,-0.00144904
0.0020105,-0.00144904
0.0020105,-0.00144904
0.0020105,-0.00139416
0.0020105,-0.00139416
0.0020105,-0.00139416
0.0020105,-0.00139416
0.0020105,-0.00139416
