-10,1,-3.150365576,-6.598128941
-10,1,-3.007110651,-6.404520573
-10,1,-3.111894267,-6.547825002
-10,1,-3.143589034,-6.931511382
-10,1,-3.161282769,-5.822682198
-10,1,-3.076744036,-7.28022897
-10,1,-3.194597019,-6.586252542
-10,1,-3.063736734,-6.82859044
-10,1,-3.072648442,-6.647465282
-10,1,-3.206976165,-7.422474343
-10,1,-2.957419792,-6.258837777
-10,1,-3.117168056,-7.483975602
-10,1,-3.252797439,-5.892495584
-10,1,-3.200904319,-6.099361239
-10,1,-3.06874676,-6.217692022
-10,1,-3.133488615,-6.325973348
-10,1,-2.993057756,-7.249799889
-10,1,-3.160323244,-5.903571495
-10,1,-3.106207585,-7.463135875
-10,1,-3.159579237,-5.719782978
-10,1,-2.965392542,-6.686101072
-10,1,-3.260788004,-7.462863156
-10,1,-3.158361382,-7.443067916
-10,1,-3.040878752,-6.855896
-10,1,-3.060545313,-6.321238143
-10,1,-3.032352127,-7.71141868
-10,1,-3.30301234,-6.651890944
-10,1,-3.258896702,-6.548952014
-10,1,-3.172320886,-7.613827213
-10,1,-2.98983008,-6.141671482
-10,1,-3.20386879,-7.147873095
-10,1,-2.987496379,-6.719404466
-10,1,-3.103893485,-5.55269584
-10,1,-2.887772955,-5.864632093
-10,1,-3.082993794,-6.107200747
-10,1,-3.050438364,-6.169695161
-10,1,-3.026864311,-7.722509067
-10,1,-3.097036289,-6.421261268
-10,1,-3.267330616,-6.320160586
-10,1,-3.074640918,-5.845869118
-10,1,-3.167885235,-5.944837744
-10,1,-3.073795003,-7.060004382
-10,1,-3.101889615,-6.070690044
-10,1,-3.09188711,-7.007323112
-10,1,-3.199161222,-6.723555958
-10,1,-3.089866272,-5.833247843
-10,1,-3.001161836,-7.267164761
-10,1,-3.088122007,-6.782770231
-10,1,-3.19312768,-5.50579594
-10,1,-3.052190451,-6.3208721
-10,1,-3.115684036,-6.068797743
-10,1,-3.364444479,-6.402349817
-10,1,-3.125888924,-7.884490049
-10,1,-3.20253571,-6.790349596
-10,1,-3.205973041,-7.942612873
-10,1,-3.297546632,-6.982431631
-10,1,-3.01157948,-6.303703952
-10,1,-3.076120594,-7.368981183
-10,1,-2.986696282,-6.259120036
-10,1,-3.158583543,-6.583163714
-10,1,-3.281458514,-6.316082853
-10,1,-3.157359279,-5.893270429
-10,1,-2.99329984,-5.815967878
-10,1,-3.206944398,-7.814309438
-10,1,-3.191557202,-6.744896442
-10,1,-3.030385198,-6.754250885
-10,1,-3.180328869,-5.694107541
-10,1,-3.258936154,-7.428350923
-10,1,-3.207258551,-6.968926826
-10,1,-3.177436266,-5.876675608
-10,1,-2.995761101,-5.574529726
-10,1,-3.122858721,-5.474588624
-10,1,-3.198455158,-7.979095306
-10,1,-3.263060988,-6.272877161
-10,1,-3.211059258,-6.530690123
-10,1,-3.039091113,-6.926325948
-10,1,-3.408890104,-6.076069126
-10,1,-2.928522573,-7.109771009
-10,1,-3.032636328,-6.824395623
-10,1,-3.256856022,-6.854498672
-10,1,-3.131474329,-7.624871698
-10,1,-3.081983888,-6.496759288
-10,1,-3.326058955,-5.65588808
-10,1,-3.254384112,-6.358734876
-10,1,-3.076443365,-6.467413256
-10,1,-3.198453371,-6.73773653
-10,1,-3.143762882,-7.116650525
-10,1,-3.173383331,-6.987123604
-10,1,-3.055532882,-6.126556706
-10,1,-3.06874106,-5.843740367
-10,1,-3.113476551,-5.96293404
-10,1,-3.03851053,-6.683399135
-10,1,-3.223091508,-6.989489785
-10,1,-3.0882356,-7.38944423
-10,1,-3.215863372,-6.343548561
-10,1,-3.10730831,-7.806301046
-10,1,-3.190298364,-5.954222977
-10,1,-3.243692842,-5.522648373
-10,1,-3.122416093,-7.238991427
-10,1,-3.117128621,-6.512359841
-10,1,-3.204792337,-6.866984123
-10,1,-3.073699113,-6.296341337
-10,1,-3.162746844,-7.172537586
-10,1,-3.202333222,-6.786091604
-10,1,-3.068990353,-6.784242359
-10,1,-3.181470929,-6.065562325
-10,1,-3.024565699,-6.608954839
-10,1,-3.210490795,-7.008671932
-10,1,-3.086339418,-5.562679724
-10,1,-3.159082213,-6.475261552
-10,1,-3.098649827,-5.946066217
-10,1,-2.842040058,-6.708413027
-10,1,-3.291053686,-6.635797631
-10,1,-3.199365978,-7.019912226
-10,1,-3.231957487,-6.234560978
-10,1,-3.213636243,-7.906627458
-10,1,-2.983992678,-6.856156237
-10,1,-3.114349481,-7.03293015
-10,1,-3.053227902,-7.060929928
-10,1,-3.165454648,-5.660100693
-10,1,-3.063620488,-5.940259105
-10,1,-3.058967813,-7.396026584
-10,1,-3.091398408,-6.360533692
-10,1,-3.206450746,-6.87818287
-10,1,-3.058256649,-7.332734791
-10,1,-3.202371103,-7.103996563
-10,1,-3.028082479,-7.48109731
-10,1,-3.149451982,-6.859781706
-10,1,-3.033160743,-6.507540209
-10,1,-3.176918484,-8.026926384
-10,1,-3.170272469,-7.464553643
-10,1,-3.098932058,-7.200192523
-10,1,-3.055917877,-5.660518957
-10,1,-3.107704761,-6.127470317
-10,1,-3.18672747,-7.109046149
-10,1,-3.086128105,-6.536593406
-10,1,-3.072944956,-6.984857613
-10,1,-3.201877608,-7.467846914
-10,1,-3.13442402,-5.753484608
-10,1,-3.166252629,-6.515176964
-10,1,-3.102690483,-6.234360684
-10,1,-3.198304403,-6.151469869
-10,1,-2.995354751,-5.888589686
-10,1,-3.154866003,-7.81682909
-10,1,-3.051254412,-5.950370955
-10,1,-3.120155196,-7.376475974
-10,1,-3.068066676,-8.158050679
-10,1,-3.134905835,-6.090866991
-10,1,-3.04903579,-7.049058941
-10,1,-2.97537812,-5.696647599
-10,1,-3.030915475,-6.898192309
-10,1,-2.924378552,-6.539109978
-10,1,-3.064476427,-5.746264111
-10,1,-3.147098803,-7.332948621
-10,1,-3.27371247,-7.559545881
-10,1,-3.177019352,-7.192228295
-10,1,-3.206891708,-5.891769079
-10,1,-3.036638306,-6.501387308
-10,1,-3.198746345,-6.299743996
-10,1,-3.182648891,-6.725137118
-10,1,-3.239680131,-7.536762308
-10,1,-2.937848533,-6.429902727
-10,1,-3.246809952,-6.117571558
-10,1,-3.08127867,-7.825009346
-10,1,-3.225161887,-5.696235519
-10,1,-3.191737995,-7.336829248
-10,1,-3.12760922,-6.445351025
-10,1,-3.119267085,-6.889302247
-10,1,-3.139877989,-5.715731085
-10,1,-3.084000264,-5.917332857
-10,1,-3.045626459,-6.733948534
-10,1,-3.329010319,-7.03379394
-10,1,-3.082919735,-6.494365738
-10,1,-3.080467528,-6.537795107
-10,1,-3.058533722,-5.932659218
-10,1,-3.18074917,-6.087332527
-10,1,-3.053706812,-7.137007592
-10,1,-3.326055238,-7.131221148
-10,1,-3.078972262,-6.287720792
-10,1,-3.039164692,-7.776381321
-10,1,-3.057676313,-6.558016607
-10,1,-3.231201791,-5.804267008
-10,1,-2.982804253,-5.785553118
-10,1,-3.13604126,-6.815680558
-10,1,-3.02520638,-6.168977732
-10,1,-3.105991502,-7.6497194
-10,1,-3.035451677,-6.120816888
-10,1,-3.017541721,-6.595682268
-10,1,-3.192433658,-7.793247912
-10,1,-3.182627113,-6.401883007
-10,1,-3.154557166,-6.019425338
-10,1,-3.19222406,-7.647512315
-10,1,-3.131727863,-7.18312958
-10,1,-3.035408424,-6.286698243
-10,1,-2.955774278,-6.175540078
-10,1,-3.102853655,-6.887789942
-10,1,-3.07003927,-7.42612478
-10,1,-3.310183711,-7.393704842
-10,1,-3.125736964,-7.163635647
-10,1,-3.160218416,-5.696588942
-10,1,-3.075834472,-6.677002201
-10,1,-3.23184431,-7.531576469
-10,1,-3.150949306,-7.3605413
-10,1,-3.10020118,-7.375268802
-10,1,-3.01150296,-6.303690743
0,1,-3.131696794,-7.486555448
-10,1,-3.168428974,-7.590810454
-10,1,-3.238972422,-6.267560191
-10,1,-3.098629364,-7.987303024
-10,1,-3.055780602,-7.17608056
-10,1,-3.065856624,-6.244133816
-10,1,-3.28701909,-7.694623456
-10,1,-3.078809881,-7.666535719
-10,1,-3.087056588,-7.415201412
-10,1,-3.248125757,-6.031363078
-10,1,-3.214920669,-6.554644467
-10,1,-3.130790919,-6.112682441
-10,1,-3.062431998,-7.274551689
-10,1,-3.271299493,-6.139046248
-10,1,-3.032062325,-7.01299835
-10,1,-3.18669871,-6.692143758
-10,1,-3.015247649,-6.520247255
-10,1,-3.1333852,-7.152186469
-10,1,-3.030210668,-6.712041422
-10,1,-3.19008783,-7.03985394
-10,1,-3.278809698,-6.45574652
-10,1,-3.197760255,-7.233527023
-10,1,-3.123139132,-7.411140924
-10,1,-3.210866505,-6.52105928
-10,1,-3.134761816,-5.642899259
-10,1,-3.219710742,-6.284939414
-10,1,-3.127454503,-7.34599282
-10,1,-3.028257902,-6.105089806
-10,1,-3.063831593,-7.448100692
-10,1,-3.134974008,-7.721125564
-10,1,-3.129784837,-6.954466913
-10,1,-3.234835809,-6.864360112
-10,1,-3.080312529,-7.203649182
-10,1,-3.258723515,-5.80673785
-10,1,-3.043484277,-6.399819167
-10,1,-3.166510964,-6.374506747
-10,1,-2.978580212,-6.134441461
-10,1,-3.172288782,-7.164416655
-10,1,-3.144361262,-6.469842169
-10,1,-3.0469952,-7.130859223
-10,1,-3.20321938,-7.201929341
-10,1,-3.207591631,-5.935785099
-10,1,-3.078754955,-7.538316296
-10,1,-3.211023325,-6.079088217
-10,1,-3.043035922,-5.823786978
-10,1,-2.917107768,-6.101905393
-10,1,-3.144240063,-6.157533472
-10,1,-3.085965186,-6.287955325
-10,1,-3.082392981,-6.80885027
-10,1,-3.310947229,-5.925327597
-10,1,-3.135671746,-6.763255748
-10,1,-3.127292374,-7.158375242
-10,1,-3.140636526,-6.854196033
-10,1,-3.222493779,-6.38942726
-10,1,-2.952696063,-6.459711778
-10,1,-3.292116749,-6.840999355
-10,1,-3.044242346,-6.097463917
-10,1,-3.135087795,-6.403242405
-10,1,-2.897600308,-6.845880659
-10,1,-3.335343509,-6.609085678
-10,1,-2.992419704,-6.338308402
-10,1,-2.898152995,-7.754511494
-10,1,-2.964669565,-6.471468697
-10,1,-3.110714858,-7.735342097
-10,1,-3.136280483,-8.106112215
-10,1,-3.185699137,-6.385550116
-10,1,-2.949764183,-6.340109405
-10,1,-3.149740668,-6.53564435
-10,1,-2.992463787,-6.010718122
-10,1,-3.049142671,-7.071896033
-10,1,-3.158412621,-6.454395851
-10,1,-3.113442555,-5.861274145
-10,1,-3.137396736,-6.782735523
-10,1,-2.926004951,-6.110915729
-10,1,-3.125847751,-5.951140609
-10,1,-3.002762492,-7.548680663
-10,1,-2.951130823,-6.72702388
-10,1,-3.25077862,-5.805532183
-10,1,-3.033390036,-7.907136247
-10,1,-3.227804303,-6.327499727
-10,1,-3.305633201,-7.003508809
-10,1,-3.03902641,-5.770260827
-10,1,-3.261651733,-6.68618789
-10,1,-3.231644279,-6.888929148
-10,1,-3.135628387,-7.374838139
-10,1,-3.084017979,-7.452697883
-10,1,-3.057141569,-7.95392419
-10,1,-3.162817807,-6.829496463
-10,1,-3.147489411,-6.629773366
-10,1,-2.985367417,-7.149175794
-10,1,-3.261592786,-6.530123073
-10,1,-3.259270733,-6.279704451
-10,1,-3.179763017,-6.743363935
-10,1,-3.114063162,-5.843462798
-10,1,-3.192498393,-7.033710646
-10,1,-3.182993693,-6.495204978
-10,1,-3.116525977,-6.03260397
-10,1,-2.959938422,-7.746119454
-10,1,-3.174578646,-7.169795527
-10,1,-3.358591075,-6.88090175
-10,1,-3.057180082,-6.766793656
-10,1,-3.127920137,-5.608434354
-10,1,-3.122844339,-6.299920135
-10,1,-3.300976429,-6.811147462
-10,1,-3.056670689,-7.245465424
-10,1,-3.048736229,-5.751073658
-10,1,-3.174740258,-6.844777321
-10,1,-2.986677343,-7.93881943
-10,1,-3.018719033,-5.816617087
-10,1,-3.004011538,-7.502488857
-10,1,-3.328260465,-6.274728778
-10,1,-3.127463252,-7.10484418
-10,1,-3.240875404,-7.020280137
-10,1,-3.124064392,-6.833543755
-10,1,-3.054450188,-6.088645095
-10,1,-3.06854553,-5.992487572
-10,1,-3.177396408,-5.792618789
-10,1,-3.136052895,-7.511528997
-10,1,-3.164125087,-7.03225179
-10,1,-3.022703559,-6.207149154
-10,1,-3.11326947,-7.746650666
-10,1,-2.986859918,-6.852438411
-10,1,-3.32180184,-7.575833009
-10,1,-3.008244083,-6.872149336
-10,1,-3.150619475,-7.328776697
-10,1,-3.23240467,-6.676824195
-10,1,-3.07692166,-7.539752356
-10,1,-3.080080398,-5.596045853
-10,1,-3.050542817,-6.27783055
-10,1,-2.988019103,-6.450217733
-10,1,-3.20477943,-7.757001835
-10,1,-3.089164556,-7.090840664
-10,1,-3.256803753,-7.097642514
-10,1,-3.16579475,-6.476452235
-10,1,-3.084840153,-7.231476191
-10,1,-3.246954278,-6.539488214
-10,1,-3.141884092,-6.232394722
-10,1,-3.083186012,-6.35581909
-10,1,-3.243100501,-6.637868021
-10,1,-2.974090236,-6.569070611
-10,1,-3.271963147,-6.481362444
-10,1,-3.197076409,-6.411752266
-10,1,-3.007512085,-6.199650459
-10,1,-3.320640811,-6.873211975
-10,1,-3.022300915,-6.217174402
-10,1,-3.04039113,-8.036129443
-10,1,-3.230823461,-7.793104127
-10,1,-2.927580012,-5.754995199
-10,1,-3.125465334,-6.246870859
-10,1,-3.154038455,-7.001935603
-10,1,-3.148642082,-6.707151267
-10,1,-2.976421304,-7.534379419
-10,1,-3.171830679,-6.471553889
-10,1,-3.111764073,-6.294689652
-10,1,-3.238187822,-5.748064683
-10,1,-3.182753937,-6.762865384
-10,1,-3.18075396,-5.520455062
-10,1,-3.259147595,-6.417173834
-10,1,-3.256349569,-6.715848274
-10,1,-3.032051135,-6.358448729
-10,1,-3.044357793,-7.084796041
-10,1,-3.250917734,-5.580411735
-10,1,-3.176037399,-6.813296991
-10,1,-3.043669383,-6.376477125
-10,1,-3.108037092,-7.851948802
-10,1,-2.967724542,-6.51998164
-10,1,-2.897079085,-7.051934358
-10,1,-3.108465358,-6.330826819
-10,1,-3.098652719,-6.162947071
-10,1,-3.033163458,-5.458133267
-10,1,-3.156815053,-6.471847362
-10,1,-3.238954925,-6.615403194
-10,1,-3.090855118,-7.549434193
-10,1,-3.229198977,-6.497732628
-10,1,-3.005373782,-6.546343681
-10,1,-3.305583095,-6.335093766
-10,1,-3.168649809,-6.337849082
-10,1,-2.947504807,-5.781893289
-10,1,-3.221674308,-5.486677623
-10,1,-3.105649851,-5.921407244
-10,1,-2.980228006,-6.759820127
-10,1,-3.137491704,-7.177902746
-10,1,-3.127006834,-6.57493491
-10,1,-3.151289469,-7.350337481
-10,1,-2.978888477,-6.654521122
-10,1,-3.07808741,-6.668245356
-10,1,-3.109988179,-6.783899997
-10,1,-3.216453395,-6.214867757
-10,1,-3.191496944,-6.415101289
-10,1,-3.10250888,-7.680432742
-10,1,-3.206983788,-6.46292537
-10,1,-3.24155326,-7.530345385
-10,1,-3.157421377,-7.988992171
-10,1,-3.152133026,-5.959202809
-10,1,-3.190045388,-7.415897819
-10,1,-3.215194051,-6.642329234
-10,1,-3.092501418,-6.032342075
-10,1,-3.074584262,-7.701930188
-10,1,-2.993942007,-6.169257259
-10,1,-2.953051591,-5.817988974
-10,1,-3.072366359,-7.497659597
-10,1,-3.046373293,-5.550151851
-10,1,-3.159425567,-7.14286646
-10,1,-3.230845739,-6.901035281
-10,1,-3.06173005,-5.806755254
-10,1,-3.255499679,-6.249037813
-10,1,-3.224926998,-7.095916017
-10,1,-3.183345684,-7.386425394
-10,1,-3.299220311,-6.823248743
-10,1,-3.106948821,-5.878930434
-10,1,-3.238987327,-5.936899221
-10,1,-2.955782787,-6.323462145
-10,1,-3.179272701,-6.592952767
-10,1,-3.280155655,-5.879138102
-10,1,-3.238862234,-7.423258664
-10,1,-3.167154624,-6.24755817
-10,1,-3.170729183,-7.041156096
-10,1,-3.212149799,-6.221804535
-10,1,-3.162289765,-7.939127164
-10,1,-3.237117834,-7.076038915
-10,1,-3.263303057,-7.017365323
-10,1,-3.15014583,-7.714369699
-10,1,-3.045863527,-6.092735962
-10,1,-3.076050107,-6.767115222
-10,1,-3.133528776,-7.101576578
-10,1,-3.112452953,-6.42147549
-10,1,-3.139430719,-5.679409291
-10,1,-2.996065591,-6.959217617
-10,1,-3.190773898,-7.805708896
-10,1,-2.998458789,-7.536890387
-10,1,-3.207352293,-6.718646076
-10,1,-3.044787811,-7.148743788
-10,1,-3.040163623,-5.790020368
-10,1,-3.075205927,-5.617325783
-10,1,-3.090304636,-7.574180768
-10,1,-3.076830933,-6.553366372
-10,1,-3.105325775,-6.343972048
-10,1,-3.009029506,-5.866150669
-10,1,-3.152563633,-8.058733162
-10,1,-2.914829337,-7.024242634
-10,1,-3.162566822,-7.14055722
-10,1,-2.989839252,-7.817889474
-10,1,-3.171525271,-7.353520161
-10,1,-3.079538177,-6.129803256
-10,1,-3.186041422,-6.033406711
-10,1,-3.099292034,-5.846090991
-10,1,-3.014107848,-6.214560068
-10,1,-3.128570644,-8.091286764
-10,1,-3.25995558,-6.926096885
-10,1,-3.115585211,-5.948607252
-10,1,-3.058515657,-5.857688289
-10,1,-3.157848787,-7.046653756
-10,1,-3.199503828,-6.880798172
-10,1,-3.107881471,-7.550597514
-10,1,-3.277555804,-5.755707328
-10,1,-3.15440161,-5.736598957
-10,1,-3.226663828,-6.952512103
-10,1,-3.120523724,-6.268920169
-10,1,-3.218432711,-5.904968844
-10,1,-3.200468012,-7.125665655
-10,1,-3.208499991,-6.050815635
-10,1,-3.181560543,-5.96570161
-10,1,-3.228202082,-7.747144583
-10,1,-3.145903197,-6.495145567
-10,1,-3.018489599,-7.218790155
-10,1,-3.131532668,-6.314615947
-10,1,-3.103783957,-5.79929295
-10,1,-3.143105234,-6.471854188
-10,1,-3.130466176,-6.011969343
-10,1,-3.197203254,-6.271358854
-10,1,-3.148632548,-6.515002946
-10,1,-3.005619212,-6.652047383
-10,1,-2.971566719,-5.873065106
-10,1,-3.102303731,-7.915608746
-10,1,-3.031451867,-6.133249697
-10,1,-3.151624284,-6.819736562
-10,1,-3.145780881,-5.867820902
-10,1,-3.189540457,-7.551665205
-10,1,-2.967919098,-7.117682053
-10,1,-3.18304771,-6.03681276
-10,1,-3.144546166,-6.609827408
-10,1,-2.995822435,-6.18436103
-10,1,-3.041796355,-6.910990258
-10,1,-3.0228893,-6.257897051
-10,1,-3.201090998,-6.839907734
-10,1,-3.13673107,-6.361754578
-10,1,-3.267775159,-6.474819272
-10,1,-3.22997282,-5.862451428
-10,1,-3.224560012,-6.123467316
-10,1,-3.046860576,-6.970813069
-10,1,-3.070111627,-6.765316454
-10,1,-2.995718057,-7.440935164
-10,1,-3.05660703,-7.917207792
-10,1,-3.062257918,-5.956565321
-10,1,-3.093822094,-7.277914692
-10,1,-3.141964968,-6.836648247
-10,1,-3.199587212,-6.007807944
-10,1,-3.063928303,-6.287740064
-10,1,-3.252557804,-7.362400754
-10,1,-3.120749512,-8.015134735
-10,1,-3.11809113,-6.310220341
-10,1,-3.087910706,-7.743535901
-10,1,-3.051620463,-5.707084969
-10,1,-3.085440034,-5.728996576
-10,1,-3.112719833,-7.028702009
-10,1,-3.149318841,-5.728000892
-10,1,-3.206070479,-6.395662048
-10,1,-3.063454173,-6.875751706
-10,1,-3.109975198,-6.279975181
-10,1,-3.050320024,-7.594864646
-10,1,-3.124288732,-6.193422204
-10,1,-3.109320334,-5.650506233
-10,1,-3.133896705,-7.043743262
-10,1,-3.155384465,-6.656023473
-10,1,-3.077499689,-6.547444462
-10,1,-3.150926263,-6.666646155
-10,1,-3.193902462,-6.434431259
-10,1,-3.266229858,-5.967317168
-10,1,-3.231574728,-7.676725116
-10,1,-3.036803497,-8.235775725
-10,1,-3.111782311,-6.053966357
-10,1,-2.977826162,-7.257795835
-10,1,-3.206905857,-6.531391609
-10,1,-3.071534118,-6.955857343
-10,1,-3.156779145,-6.080431933
-10,1,-3.090313632,-5.602800618
-10,1,-3.172348019,-6.933627334
-10,1,-3.091843631,-8.13995598
-10,1,-3.242567088,-5.793729493
-10,1,-3.366528889,-8.133674759
-10,1,-3.083301483,-5.60891008
-10,1,-3.15013786,-6.225559827
-10,1,-3.024693549,-6.254575578
-10,1,-3.298051323,-5.971530129
-10,1,-3.110712346,-7.477094126
-10,1,-3.055485551,-5.874694415
-10,1,-3.129345513,-6.771119598
-10,1,-3.07985786,-5.637644915
-10,1,-3.168181959,-7.448606877
-10,1,-3.243193069,-7.423882299
-10,1,-3.0544354,-6.270924792
-10,1,-3.02492581,-6.59509499
-10,1,-3.297322281,-7.207231217
-10,1,-2.918997344,-5.506657984
-10,1,-3.115490507,-5.880000321
-10,1,-2.994920337,-5.678766797
-10,1,-2.982649009,-6.073824297
-10,1,-3.064492296,-7.281975121
-10,1,-3.071292958,-7.925763626
-10,1,-3.093953971,-7.105470309
-10,1,-2.935665656,-5.858359059
-10,1,-3.003115287,-7.25877303
-10,1,-3.300019228,-6.958762946
-10,1,-3.035927297,-6.919678878
-10,1,-3.236255018,-6.524931659
-10,1,-2.937081655,-6.715862872
-10,1,-3.240066061,-5.526175942
-10,1,-3.172274147,-5.523142887
-10,1,-3.108727585,-7.646141815
-10,1,-3.116097276,-8.169426815
-10,1,-3.071775749,-6.319724844
-10,1,-3.111763456,-7.093837973
-10,1,-3.027895352,-6.985820941
-10,1,-3.088169097,-7.854902779
-10,1,-3.057414704,-6.216105666
-10,1,-3.096247691,-6.352668168
-10,1,-2.932441763,-6.977559576
-10,1,-3.10903412,-7.266711432
-10,1,-3.014285427,-5.65562982
-10,1,-2.944108386,-6.454061526
-10,1,-3.094321652,-6.021059414
-10,1,-3.13761623,-6.466297712
-10,1,-3.085472221,-6.018478145
-10,1,-3.091006157,-6.805553054
-10,1,-3.119064266,-6.536575219
-10,1,-2.972604983,-6.417757298
-10,1,-3.036724871,-7.745508781
-10,1,-2.913347051,-7.909783309
-10,1,-3.155142646,-7.966637527
-10,1,-3.100538805,-6.903776679
-10,1,-3.242888475,-6.746820429
-10,1,-3.161113144,-7.475562252
-10,1,-2.951932898,-7.228637281
-10,1,-3.08448064,-6.170829933
-10,1,-3.107345495,-6.771427111
-10,1,-2.865402811,-5.634124482
-10,1,-3.049720537,-6.990590867
-10,1,-3.071101789,-6.322325079
-10,1,-2.957417739,-6.887894298
-10,1,-3.025425887,-8.200026516
-10,1,-3.080153339,-6.244967646
-10,1,-3.038579189,-5.394395355
-10,1,-3.218746227,-6.569943526
-10,1,-3.254495101,-5.63289535
