0.,-1.03484784,0.,1.,1.,0.
-1.,-1.,0.,1.,1.,-1.
0.,-1.,0.,-1.,0.,0.
-1.98373818,-1.,-1.10405448,-1.,-1.,-1.20623089
0.,-1.,0.,-1.,0.,0.
-1.,1.,-2.,-1.,0.,-1.
-1.,-1.,-1.,0.,0.,0.
0.,-1.,0.,1.,-1.,0.
-1.,-1.,-1.,-1.,1.,1.
-1.,1.,-1.,0.,0.,-1.
0.,1.,-1.,0.,-1.2712997,1.
